activity_date,period_role,period_start,period_end,period_days,period_label,source_type,site_location,equipment_type,operational_equipment_class,fleet_display_name,fleet_ident,fleet_specific,ahs_mode,tum_equipment_count,truck_count,source_truck_count_observed,operating_hours,operating_hours_per_truck,loading_unit_count,cycle_count,actual_tonnes,actual_tonnes_per_day,actual_tonnes_annualized_rate,actual_tonnes_per_truck_period,actual_tonnes_per_truck_day,quantity_reporting_avg,payload,payload_from_quantity_per_cycle,empty_distance_km,loaded_distance_km,empty_travel_minutes,loaded_travel_minutes,empty_speed_kph,loaded_speed_kph,queue_load_minutes,spot_load_minutes,truck_loading_minutes,queue_dump_minutes,spot_dump_minutes,dumping_minutes,cycle_time_minutes,cycle_seconds,rate_tph,modelled_tmm,modelled_tmm_per_day,modelled_tmm_annualized_rate,model_error_tonnes,model_error_pct,calendar_hours,not_required_hours,required_hours,scheduled_hours,scheduled_maintenance_hours,unscheduled_maintenance_hours,available_hours,operational_standby_hours,operating_delay_hours,working_hours,productive_hours,non_productive_hours,full_rate_productive_hours,availability_current,operating_of_available,working_of_available,productive_of_working,tum_required_balance_delta_hours,tum_scheduled_balance_delta_hours,tum_available_balance_delta_hours,tum_operating_balance_delta_hours,tum_working_balance_delta_hours,tum_productive_balance_delta_hours,cycle_balance_delta_minutes,source_quality_flag,source_quality_note
2025-04-01,actual_day,2025-04-01,2025-04-01,1,2025-04-01,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,19,19,19,332.126389,17.48033626315789474,19,809,191867.0000,191867.0000,70031455.0000,10098.263157894736842105,10098.263157894736842105,237.16563659,233.54524104,237.165636588380716934,3.3158093,3.1695835,7.119154228855721,7.899591836734694,27.945532798490515,24.074029890461922,3.7535742035742037,1.0135593220338983,2.9195710455764075,0.7764767932489451,0.6387969924812029,0.8383571428571429,24.95908156536222,1497.544893921733,561.4274878546253,186464.88422649805,186464.88422649805,6.805968274267179E7,-5402.1157735019515,-0.02815552321921931,357.545000,0.000000,357.545000,356.120000,1.425000,16.255833,339.864167,7.737778,39.612222,292.514167,239.583889,52.930278,239.583889,0.9505493481007052,0.9772327343195116,0.8606796342656502,0.819050549308628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=19
2025-05-24,actual_day,2025-05-24,2025-05-24,1,2025-05-24,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,26,26,26,502.994722,19.34595084615384615,18,1587,376917.0000,376917.0000,137574705.0000,14496.807692307692307692,14496.807692307692307692,237.50283554,239.03396345,237.502835538752362949,2.2643121,2.2401444,5.140901658491007,5.411623616236162,26.427022928090437,24.837031089291195,3.0782007575757575,0.9491133152990682,2.6416727716727717,1.2148125509372454,0.6872202591283864,0.7546962736089842,19.87824120294938,1192.6944721769628,721.4943042783905,362907.82700509246,362907.82700509246,1.3246135685685875E8,-14009.172994907538,-0.03716779289580342,528.917778,0.000000,528.917778,528.917778,0.000000,8.261944,520.655833,17.661111,51.694722,451.300000,325.515000,125.785000,325.515000,0.9843795296895548,0.9660791064261367,0.8667914025099754,0.7212829603368048,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=26
2025-05-25,actual_day,2025-05-25,2025-05-25,1,2025-05-25,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,26,26,26,531.171389,20.42966880769230769,18,1463,349199.0000,349199.0000,127457635.0000,13430.730769230769230769,13430.730769230769230769,238.68694463,240.35898838,238.686944634313055366,2.5506778,2.4855380,5.404229041916167,6.229521912350597,28.318686497738934,23.939602765395463,3.5252153316106805,1.0027284066105395,3.160426478283621,2.7815645241654208,0.657941628264209,0.7438640132669984,23.505491336468232,1410.3294801880938,613.5391554408953,325894.4454014273,325894.4454014273,1.1895147257152095E8,-23304.554598572722,-0.06673717450099434,570.223889,0.000000,570.223889,564.091667,6.132222,17.231944,546.859722,15.688333,54.219722,476.951667,344.630000,132.321667,344.630000,0.9590263278653706,0.9713119604611177,0.8721645557082229,0.7225679750918157,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=26
2025-05-26,actual_day,2025-05-26,2025-05-26,1,2025-05-26,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,26,26,26,523.293056,20.12665600000000000,20,1369,327331.0000,327331.0000,119475815.0000,12589.653846153846153846,12589.653846153846153846,239.10226443,243.85500365,239.102264426588750913,2.4235093,2.3719403,5.729373996789727,6.2642755479647025,25.37983348293831,22.718735296731857,4.302092352092353,1.0570823710546575,3.7505882352941176,2.4042076502732237,0.663584366062917,0.7361820851688693,24.907386604700566,1494.443196282034,587.4281574060747,307397.07566947385,307397.07566947385,1.1219993261935796E8,-19933.924330526148,-0.0608983699390713,550.213611,0.000000,550.213611,549.599444,0.614167,10.430833,539.168611,15.875556,60.525833,462.767222,326.975833,135.791389,326.975833,0.9799259782438033,0.9705554900111127,0.8582977804819869,0.706566536331561,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=26
2025-05-27,actual_day,2025-05-27,2025-05-27,1,2025-05-27,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,25,25,25,496.713889,19.86855556000000000,18,1338,318816.0000,318816.0000,116367840.0000,12752.640000000000000000,12752.640000000000000000,238.27802691,240.43579970,238.278026905829596413,2.5154273,2.4560597,5.680356193514088,6.673648068669528,26.569748948548163,22.081413416422286,4.774823766364552,0.9955072463768116,3.465578173593441,2.2975873544093175,0.6526507936507937,0.7469262906595046,25.287077887238034,1517.2246732342821,570.4948609060375,283372.72101515194,283372.72101515194,1.0343104317053045E8,-35443.27898484806,-0.1111715816798657,517.520278,0.000000,517.520278,511.334167,6.186111,0.000000,511.334167,14.620278,67.215278,429.498611,327.454722,102.043889,327.454722,0.9880466304862987,0.9714075867977182,0.8399568014611015,0.7624115975022555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=25
2025-05-28,actual_day,2025-05-28,2025-05-28,1,2025-05-28,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,25,25,25,475.355833,19.01423332000000000,20,1184,281798.0000,281798.0000,102856270.0000,11271.920000000000000000,11271.920000000000000000,238.00506757,240.11190878,238.005067567567567568,2.7270151,2.6253002,6.041191936897459,6.9523787167449145,27.08420916088786,22.656707641747904,4.028892455858748,0.9663512857836002,3.1115800865800862,2.3840148698884756,0.6506966213862765,0.7354944335297969,24.870600406669357,1492.2360244001613,579.2668569005139,275357.8792912356,275357.8792912356,1.0050562594130099E8,-6440.120708764414,-0.022853677842867636,507.035556,0.000000,507.035556,505.549722,1.485833,7.395833,498.153889,22.798056,73.427778,401.928056,308.731944,93.196111,308.731944,0.9824831482341804,0.9542349140214369,0.8068351256918601,0.7681273804529694,0.000000,0.000001,0.000000,0.000000,-0.000001,0.000001,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=25
2025-05-29,actual_day,2025-05-29,2025-05-29,1,2025-05-29,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,25,25,25,507.363611,20.29454444000000000,19,1363,324445.0000,324445.0000,118422425.0000,12977.800000000000000000,12977.800000000000000000,238.03741746,241.36375642,238.037417461482024945,2.5468098,2.4735135,5.665628371089537,6.868890789848874,26.97116330109981,21.606226469538218,4.201228501228501,0.9362745098039216,2.885377890580936,1.8127415458937197,0.6430221811460259,0.8528152141359688,23.86597900372749,1431.9587402236493,606.797876715561,307867.1618775398,307867.1618775398,1.1237151408530204E8,-16577.838122460176,-0.05109598891171131,548.267778,0.000000,548.267778,520.884722,27.383056,0.000000,520.884722,13.521111,60.088056,447.275556,326.766111,120.509444,326.766111,0.9500553257633638,0.9740420278532518,0.8586843431448097,0.7305700189791031,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000001,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=25
2025-05-30,actual_day,2025-05-30,2025-05-30,1,2025-05-30,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,24,24,24,413.247222,17.21863425000000000,20,1114,264466.0000,264466.0000,96530090.0000,11019.416666666666666667,11019.416666666666666667,237.40215440,238.52282120,237.402154398563734291,2.5598897,2.4281591,5.886961451247165,6.648036148766076,26.090434474895517,21.914674159381793,3.4961438923395445,0.8575777777777778,2.7917353951890034,2.3767,0.6363000755857899,0.8268823099415205,23.52033705084688,1411.2202230508128,608.4678651101516,251447.65493304087,251447.65493304087,9.177839405055992E7,-13018.345066959126,-0.049225023507593134,463.031944,0.000000,463.031944,463.031944,0.000000,28.868056,434.163889,20.916667,52.299444,360.947778,261.015278,99.932500,261.015278,0.9376542895108628,0.9518231082732455,0.8313629645743095,0.7231386196217982,0.000000,0.000000,-0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=24
2025-05-31,actual_day,2025-05-31,2025-05-31,1,2025-05-31,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,24,24,24,492.934444,20.53893516666666667,20,1460,345152.0000,345152.0000,125980480.0000,14381.333333333333333333,14381.333333333333333333,236.40547945,237.00938356,236.405479452054794521,2.3861941,2.2581155,5.428617886178861,5.824749327463928,26.373498559276346,23.26055979116109,3.2245303626037574,0.8708457218368022,2.6532629791363416,1.451751959428308,0.6421122638999733,0.8254459734964322,20.921316474044406,1255.2789884426643,679.7164524155277,335055.6515491006,335055.6515491006,1.2229531281542172E8,-10096.348450899415,-0.029251890329186604,509.450278,0.000000,509.450278,509.450278,0.000000,5.246389,504.203889,11.269444,56.730000,436.204444,342.544722,93.659722,342.544722,0.9897018627376677,0.9776490330741422,0.865135025843822,0.785284805290078,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=24
2025-06-01,actual_day,2025-06-01,2025-06-01,1,2025-06-01,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,29,29,29,541.335278,18.66673372413793103,20,1541,364673.0000,364673.0000,133105645.0000,12574.931034482758620690,12574.931034482758620690,236.64698248,238.31758598,236.646982478909798832,2.5433092,2.4610285,5.801205769664188,6.083572969086988,26.304626668816372,24.272201673313834,3.6386118598382753,0.9274968789013732,2.8170465337132007,1.5761584454409567,0.6153364632237872,0.7979744936234058,22.257403413492174,1335.4442048095304,642.4404003088734,347775.6526996353,347775.6526996353,1.2693811323536688E8,-16897.347300364694,-0.0463356138248916,567.906389,0.000000,567.906389,567.906389,0.000000,4.596111,563.310278,21.975000,63.616944,477.718333,368.938333,108.780000,368.938333,0.9919069212795731,0.9609895276779079,0.8480554184416818,0.7722925991954813,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=29
2025-06-02,actual_day,2025-06-02,2025-06-02,1,2025-06-02,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,581.581667,19.38605556666666667,19,1527,361701.0000,361701.0000,132020865.0000,12056.700000000000000000,12056.700000000000000000,236.87033399,239.39986902,236.870333988212180747,2.9641021,2.8861372,6.051449756529438,7.244310099573258,29.38901141963647,23.904033595994303,3.6802273650020303,1.0460467205750226,3.157954810156068,1.6590677966101695,0.6077235772357723,0.7999629355077835,24.24674306118954,1454.8045836713725,592.4091373819056,344534.2936646007,344534.2936646007,1.2575501718757926E8,-17166.7063353993,-0.0474610419528818,652.923333,0.000000,652.923333,622.003056,30.920278,19.604167,602.398889,20.817222,59.553056,522.028611,418.998333,103.030278,418.998333,0.9226181055798622,0.9654427944569767,0.8665829581358974,0.8026348066277763,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-03,actual_day,2025-06-03,2025-06-03,1,2025-06-03,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,525.318611,17.51062036666666667,16,1327,314533.0000,314533.0000,114804545.0000,10484.433333333333333333,10484.433333333333333333,237.02562170,241.97241899,237.025621703089675961,2.7782308,2.7003690,6.0000757575757575,7.076390018985625,27.7819572177119,22.89615744260875,3.9554106910039115,1.0258342303552206,3.3133440085401653,1.4747187685020722,0.6296048722519311,0.8229326513213981,24.29831099853608,1457.898659912165,597.5042932109436,313880.1253761097,313880.1253761097,1.1456624576228003E8,-652.8746238903259,-0.002075695154054824,603.085278,0.000000,603.085278,551.044167,52.041111,1.814444,549.229722,23.911111,73.940833,451.377778,369.811111,81.566667,369.811111,0.9106999332598531,0.9564642805302578,0.8218378567559517,0.8192940133910989,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-04,actual_day,2025-06-04,2025-06-04,1,2025-06-04,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,531.505556,17.71685186666666667,21,1365,325173.0000,325173.0000,118688145.0000,10839.100000000000000000,10839.100000000000000000,238.22197802,240.84857143,238.221978021978021978,2.7029263,2.6233634,5.743311078140454,6.454974727321097,28.237296533920034,24.38457323988996,3.972919254658385,1.0160319010416667,3.169792487522984,1.8988158673771462,0.607907647907648,0.750278940027894,23.614031903997272,1416.8419142398363,611.9630203156378,325261.7453643023,325261.7453643023,1.1872053705797035E8,88.74536430230364,2.729173833691716E-4,592.570556,0.000000,592.570556,565.333889,27.236667,13.879167,551.454722,19.949167,73.970833,457.534722,357.488056,100.046667,357.488056,0.9306144509748956,0.9638244703277241,0.8296868333604501,0.7813353570615467,0.000000,0.000000,0.000000,-0.000001,0.000001,-0.000001,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-05,actual_day,2025-06-05,2025-06-05,1,2025-06-05,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,574.115000,19.13716666666666667,22,1676,398600.0000,398600.0000,145489000.0000,13286.666666666666666667,13286.666666666666666667,237.82816229,238.98102625,237.828162291169451074,2.5531437,2.4413591,5.5280627640313815,6.150597907324365,27.71108587925764,23.815822169998178,3.0303471444568872,0.8951940375224878,3.0581540084388186,1.6419178082191779,0.6327953216374269,0.8189793195463643,21.75604831117691,1305.3628986706146,659.0747257917046,378384.6861979045,378384.6861979045,1.3811041046223515E8,-20215.31380209548,-0.05071578976943171,607.119167,0.000000,607.119167,607.119167,0.000000,10.771667,596.347500,22.232500,56.308333,517.806667,425.121389,92.685278,425.121389,0.9822577390764855,0.9627188845429888,0.8682968682968683,0.8210040856089574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-06,actual_day,2025-06-06,2025-06-06,1,2025-06-06,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,29,29,29,587.426111,20.25607279310344828,20,1662,394452.0000,394452.0000,143974980.0000,13601.793103448275862069,13601.793103448275862069,237.33574007,241.02232250,237.335740072202166065,2.8137799,2.6826991,5.679542645241039,6.683169613621479,29.725420609608793,24.084671691098656,3.5163303437967115,0.8523944040893193,2.9333655913978496,2.2866333887964507,0.5899835216572505,0.7365068493150685,23.27792635791517,1396.6755814749101,621.2468897635603,364936.6444246539,364936.6444246539,1.3320187521499868E8,-29515.355575346097,-0.0748262287308623,632.249722,0.000000,632.249722,632.249722,0.000000,20.305833,611.943889,24.517778,48.941944,538.484167,428.311944,110.172222,428.311944,0.9678832071891424,0.9599345982157043,0.8799567680043286,0.7954030423880203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=29
2025-06-07,actual_day,2025-06-07,2025-06-07,1,2025-06-07,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,31,31,31,574.840278,18.54323477419354839,20,1698,403410.0000,403410.0000,147244650.0000,13013.225806451612903226,13013.225806451612903226,237.57950530,240.59399293,237.579505300353356890,2.7002292,2.5490587,4.991229732575279,6.13869167224827,32.459686426095885,24.914677290508887,3.542507645259939,1.0359227467811158,2.800511452079164,1.7642245720040282,0.649295101553166,0.8078616352201258,21.73024455772109,1303.8146734632653,664.3109578198832,381872.69567162794,381872.69567162794,1.393835339201442E8,-21537.30432837206,-0.05338812703793178,643.652222,0.000000,643.652222,633.540278,10.111944,28.582500,604.957778,30.117500,63.233889,511.606389,392.745556,118.860833,392.745556,0.9398829940944644,0.950215533866459,0.8456894145045936,0.7676713271867532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=31
2025-06-08,actual_day,2025-06-08,2025-06-08,1,2025-06-08,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,29,29,29,543.868889,18.75409962068965517,20,1404,333762.0000,333762.0000,121823130.0000,11509.034482758620689655,11509.034482758620689655,237.72222222,241.66949394,237.722222222222222222,2.8253813,2.6585297,5.983778286295449,6.967799617799617,28.330407626942918,22.892705122075927,3.9881490787269684,1.0233194009056077,2.8083130575831303,1.5645327446651949,0.606064610866373,0.8762788083192805,23.818235605161625,1429.0941363096974,608.7843733167911,331098.8807563644,331098.8807563644,1.20851091476073E8,-2663.1192436356214,-0.00797909661266298,597.657778,0.000000,597.657778,592.908889,4.748889,22.869722,570.039167,26.170278,78.197500,465.671389,354.012500,111.658889,354.012500,0.9537885858127654,0.9540903865767508,0.8169112161396317,0.7602195635095564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=29
2025-06-09,actual_day,2025-06-09,2025-06-09,1,2025-06-09,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,29,29,29,557.716111,19.23159003448275862,21,1466,349640.0000,349640.0000,127618600.0000,12056.551724137931034483,12056.551724137931034483,238.49931787,239.24720327,238.499317871759890859,2.7856504,2.6703641,6.121548821548822,6.783500385505011,27.30338822287003,23.61934648700871,4.0092922374429225,1.050701016473887,3.0433561123766135,1.7631666666666668,0.6287942077415761,0.7133736559139785,24.113733103669478,1446.8239862201688,595.2969676858359,332006.709707837,332006.709707837,1.2118244904336052E8,-17633.290292162972,-0.05043270304359619,604.186111,0.000000,604.186111,601.225556,2.960556,24.343611,576.881944,19.165833,74.728889,482.987222,377.962222,105.025000,377.962222,0.9548083509956001,0.9667768535349279,0.8372375437878441,0.7825511832036044,0.000000,-0.000001,0.000001,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=29
2025-06-10,actual_day,2025-06-10,2025-06-10,1,2025-06-10,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,29,28,28,572.684444,20.45301585714285714,18,1352,320720.0000,320720.0000,117062800.0000,11454.285714285714285714,11454.285714285714285714,237.21893491,237.56908284,237.218934911242603550,2.8377973,2.7321491,6.504619838872104,7.207877551020408,26.176447235619584,22.743025924017374,4.1319601203912715,1.2554597701149426,3.053454301075269,1.5516809116809116,0.6534691467375259,0.8248012492901761,25.183322889182605,1510.9993733509564,566.0152567286032,324148.13259513734,324148.13259513734,1.1831406839722513E8,3428.1325951373437,0.01068886441487074,587.791389,0.000000,587.791389,587.791389,0.000000,6.735000,581.056389,8.371944,90.787222,481.897222,371.638889,110.258333,371.638889,0.988541853236858,0.9855918554471907,0.8293467405869482,0.7711994835228813,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=28
2025-06-11,actual_day,2025-06-11,2025-06-11,1,2025-06-11,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,535.807778,17.86025926666666667,16,1349,319577.0000,319577.0000,116645605.0000,10652.566666666666666667,10652.566666666666666667,236.89918458,238.59125278,236.899184581171237954,2.5934946,2.5205241,6.564354958985832,6.736688051323175,23.705250092697778,22.4489311139019,4.156965174129353,1.2322122571001495,2.726326207442597,1.5920516641828117,0.6537004914715235,0.7438846907360761,24.40618349537152,1464.371009722291,586.5511569850665,314278.6721074977,314278.6721074977,1.1471171531923667E8,-5298.327892502304,-0.01657919028122269,591.848333,0.000000,591.848333,557.316389,34.531944,14.338056,542.978333,7.170556,79.419167,456.388611,347.946111,108.442500,347.946111,0.9174281699421868,0.9867940300462162,0.8405282183348834,0.762389995368226,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-12,actual_day,2025-06-12,2025-06-12,1,2025-06-12,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,30,30,30,564.183889,18.80612963333333333,16,1318,313414.0000,313414.0000,114396110.0000,10447.133333333333333333,10447.133333333333333333,237.79514416,238.94650986,237.795144157814871017,3.2613433,3.1923063,6.8517476227190945,8.136398784866058,28.559224416141696,23.540928003217715,4.245183393792826,1.1961538461538461,3.0458844371763423,2.2395180023228805,0.6322665429808286,0.7420607122008173,27.08921334221269,1625.3528005327614,529.2435188311359,298590.66668219503,298590.66668219503,1.089855933390012E8,-14823.333317804965,-0.04729633429841987,584.224167,0.000000,584.224167,584.224167,0.000000,14.641389,569.582778,5.398889,66.185556,497.998333,384.847222,113.151111,384.847222,0.9749387483019979,0.990521327014218,0.8743212624445379,0.7727881730974111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=30
2025-06-13,actual_day,2025-06-13,2025-06-13,1,2025-06-13,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,28,28,28,552.399167,19.72854167857142857,12,1237,293887.0000,293887.0000,107268755.0000,10495.964285714285714286,10495.964285714285714286,237.58043654,240.26483428,237.580436540016168149,3.1809759,3.1215364,7.122127139364304,8.602253855278766,26.79797064350572,21.772454888095204,4.229653130287648,1.1495364238410597,3.0421792618629175,1.6298962386511024,0.6460722975321516,0.7537709497206705,27.17548929653862,1630.5293577923171,530.4739833566189,293033.3865213682,293033.3865213682,1.0695718608029938E8,-853.6134786318289,-0.002904563586112448,638.978889,0.000000,638.978889,562.556667,76.422222,6.938333,555.618333,3.219167,88.186667,464.212500,365.204444,99.008056,365.204444,0.8695409864001766,0.9942061547045183,0.8354880898458474,0.7867182474501321,0.000000,0.000000,0.000001,-0.000001,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=28
2025-06-14,actual_day,2025-06-14,2025-06-14,1,2025-06-14,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,28,28,28,570.454444,20.37337300000000000,14,1363,323989.0000,323989.0000,118255985.0000,11571.035714285714285714,11571.035714285714285714,237.70286134,233.31848863,237.702861335289801908,3.2426287,3.1372702,6.657606015779093,7.558531746031746,29.223375720774353,24.903806496390605,3.6292692457991405,1.1216259298618492,2.736524822695036,1.5473856209150327,0.6679154658981747,0.806383569247849,24.725242416227918,1483.5145449736751,566.1869389240837,322983.8554440001,322983.8554440001,1.1788910723706004E8,-1005.1445559998974,-0.0031024033408538483,595.957222,0.000000,595.957222,595.957222,0.000000,21.575833,574.381389,3.926944,92.753056,477.701389,383.091389,94.610000,383.091389,0.9637963388498242,0.9931631760352805,0.8316797830322767,0.8019474043815145,0.000000,0.000000,0.000000,0.000001,-0.000001,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=28
2025-06-15,actual_day,2025-06-15,2025-06-15,1,2025-06-15,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,27,27,27,578.849722,21.43887859259259259,16,1366,325126.0000,325126.0000,118670990.0000,12041.703703703703703704,12041.703703703703703704,238.01317716,236.03989751,238.013177159590043924,2.9564372,2.8959099,6.529898690387942,7.406255012028869,27.165234930997293,23.46052002230499,3.848746403616934,1.1814087759815242,2.7832667731629397,1.7595424836601308,0.6193201526187998,0.7782158836689038,24.90665417512604,1494.3992505075623,568.6188819670449,329144.8817505748,329144.8817505748,1.201378818389598E8,4018.881750574801,0.012360997738030182,604.538333,0.000000,604.538333,581.834167,22.704167,0.000000,581.834167,2.984444,101.707222,477.142500,364.344722,112.797778,364.344722,0.962443793197564,0.9948706270352902,0.8200661414120003,0.7635972947750875,0.000000,-0.000001,0.000000,0.000001,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=27
2025-06-16,actual_day,2025-06-16,2025-06-16,1,2025-06-16,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,27,27,27,543.989722,20.14776748148148148,15,1371,326049.0000,326049.0000,119007885.0000,12075.888888888888888889,12075.888888888888888889,237.81838074,234.44077316,237.818380743982494530,2.6696946,2.6156261,6.028532941464609,7.066561014263074,26.570589819334135,22.208478166853556,4.089512882447665,1.2440397350993377,2.5054376310272537,1.5879341864716636,0.6536663124335813,0.8092011019283747,23.98488580513556,1439.0931483081336,586.4712679427535,319034.34200916596,319034.34200916596,1.1644753483334558E8,-7014.657990834035,-0.021514122082368095,556.006111,0.000000,556.006111,555.849722,0.156389,2.632500,553.217222,9.227500,82.133333,461.856389,353.593611,108.262778,353.593611,0.9949840679209161,0.9833202951221692,0.834855406405561,0.7655921182811155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=27
2025-06-17,actual_day,2025-06-17,2025-06-17,1,2025-06-17,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,28,28,28,552.639444,19.73712300000000000,19,1574,375044.0000,375044.0000,136891060.0000,13394.428571428571428571,13394.428571428571428571,238.27445997,235.83202033,238.274459974587039390,2.4090738,2.3336135,5.084539824898569,5.968744354110208,28.42822221436401,23.45833590671066,3.5301052631578944,1.0802129547471162,2.9892624971979376,0.9973139586085424,0.6525809994508512,0.7464529011040639,21.04921275327518,1262.9527651965109,672.2304242755266,371501.04791151115,371501.04791151115,1.3559788248770157E8,-3542.952088488848,-0.009446763815682555,760.933889,0.000000,760.933889,760.933889,0.000000,196.968889,563.965000,11.325556,70.155556,482.483889,387.315556,95.168333,387.315556,0.7411484863993879,0.9799179815138253,0.8555209789417586,0.8027533446712671,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=28
